title,date_published,news_outlet,article_link,summary,text,Sentiment_Score
Tesla (TSLA) Gets $355 Price Target as Robotaxi Launch Sparks Analyst Optimism,2025-05-28 23:25:46,Yahoo,https://finnhub.io/api/news?id=e3bdbad0e80fe522fdc7d9a62143be1e981c74bb3e935d0a99db25764060221f,"We recently published a list of 10 AI Stocks Gaining Wall Street’s Attention. In this article, we are going to take a look at where Tesla, Inc. (NASDAQ:TSLA) stands against other AI stocks gaining Wall Street’s attention. On May 27, Cantor Fitzgerald analyst Andres Sheppard reiterated an “Overweight” rating on Tesla, Inc. (NASDAQ:TSLA) with a $355.00 price […]","We recently published a list of 10 AI Stocks Gaining Wall Street’s Attention. In this article, we are going to take a look at where Tesla, Inc. (NASDAQ:TSLA) stands against other AI stocks gaining Wall Street’s attention. On May 27, Cantor Fitzgerald analyst Andres Sheppard reiterated an “Overweight” rating on Tesla, Inc. (NASDAQ:TSLA) with a $355.00 price […]",0.621057540178299
Elon Musk says Trump's tax bill 'undermines' DOGE cost cuts,2025-05-28 22:03:56,Yahoo,https://finnhub.io/api/news?id=b8e55228858a20e465f32f6f0103d26177d1b0ba0009618e6001c3196cf1834c,"Tesla (TSLA) CEO Elon Musk — who has stepped back from his lead role as the head of the Department of Government Efficiency (DOGE) and publicly recommitted himself to his EV company — has words to say about President Trump's ""big, beautiful"" tax bill. The chief executive told CBS Sunday Morning that he is ""disappointed"" in the legislation, finding it to undermine the efforts of DOGE's cost-cutting measures. The tax and spending bill was passed by House lawmakers last week, now sending it to the Senate. To watch more expert insights and analysis on the latest market action, check out more Morning Brief here.","Tesla (TSLA) CEO Elon Musk — who has stepped back from his lead role as the head of the Department of Government Efficiency (DOGE) and publicly recommitted himself to his EV company — has words to say about President Trump's ""big, beautiful"" tax bill. The chief executive told CBS Sunday Morning that he is ""disappointed"" in the legislation, finding it to undermine the efforts of DOGE's cost-cutting measures. The tax and spending bill was passed by House lawmakers last week, now sending it to the Senate. To watch more expert insights and analysis on the latest market action, check out more Morning Brief here.",0.5270624812692404
"These Stocks Are Moving the Most Today: Nvidia, Tesla, GameStop, Abercrombie & Fitch, DJT, Joby Aviation, Okta, Macy’s, and More",2025-05-28 21:53:00,Yahoo,https://finnhub.io/api/news?id=7d3d36a76edbc696c39327845edf275a4e055cac6998e4bbfd08b34db770f581,"Nvidia is scheduled to report first-quarter earnings after the closing bell Wednesday, Tesla shares slip, and GameStop makes its first Bitcoin purchase.","Nvidia is scheduled to report first-quarter earnings after the closing bell Wednesday, Tesla shares slip, and GameStop makes its first Bitcoin purchase.",0.5106661207973957
'Magnificent Seven' ETF wobbles as Big Tech stocks trade mixed ahead of Nvidia earnings,2025-05-28 21:52:53,MarketWatch,https://finnhub.io/api/news?id=3f158b0171410b3edf7f12920cb165bfc9a7c473f7c199c4bea12a5ce8c24648,'Magnificent Seven' ETF wobbles as Big Tech stocks trade mixed ahead of Nvidia earnings,'Magnificent Seven' ETF wobbles as Big Tech stocks trade mixed ahead of Nvidia earnings,0.5107790324836969
"Elon Musk says ‘back to spending 24/7 at work,’ ‘super focused’ on Tesla",2025-05-28 21:30:12,Yahoo,https://finnhub.io/api/news?id=8020994f35903c656a019e4acfac80a1ef13be4aeee706d07ff8057c2325b95a,"Tesla (TSLA) CEO Elon Musk said over the weekend via X, the platform formerly known as Twitter: “Back to spending 24/7 at work and sleeping in conference/server/factory rooms. I must be super focused on X/xAI and Tesla (plus Starship launch next week), as we have critical technologies rolling out. As evidenced by the X uptime issues this week, major operational improvements need to be made. The failover redundancy should have worked, but did not.” Published first on TheFly – the ultimate source","Tesla (TSLA) CEO Elon Musk said over the weekend via X, the platform formerly known as Twitter: “Back to spending 24/7 at work and sleeping in conference/server/factory rooms. I must be super focused on X/xAI and Tesla (plus Starship launch next week), as we have critical technologies rolling out. As evidenced by the X uptime issues this week, major operational improvements need to be made. The failover redundancy should have worked, but did not.” Published first on TheFly – the ultimate source",0.9300745464861393
SpaceX's Starship loses control in latest test flight,2025-05-28 21:21:57,Yahoo,https://finnhub.io/api/news?id=1eca340afdc6a3ddf1c7feb45aeac5fc759c0c67debdfa23c816e73d0ba0342b,"Elon Musk's SpaceX faces its latest setback after its Starship rocket lost control in its latest test flight on May 27 and exploded upon reentry, failing to deploy its payload. To watch more expert insights and analysis on the latest market action, check out more Morning Brief here.","Elon Musk's SpaceX faces its latest setback after its Starship rocket lost control in its latest test flight on May 27 and exploded upon reentry, failing to deploy its payload. To watch more expert insights and analysis on the latest market action, check out more Morning Brief here.",0.5476316525600851
"Nvidia earnings, Macy's & Dick's, Starship launch: 3 Things",2025-05-28 21:10:01,Yahoo,https://finnhub.io/api/news?id=42b0dae58ab0a5b65bb71eba433b63abf192746e1f961c8009ad24a52d1b83bd,"US stock futures (ES=F, NQ=F, YM=F) are mixed Wednesday morning as Wall Street awaits Nvidia's (NVDA) first quarter earnings release to come after today's market close. Catch Yahoo Finance's coverage of how the chip stock historically reacts to earnings and the areas that mattered the most for the semiconductor giant. Department store Macy's (M) came out on top this quarter, edging past Wall Street revenue and earnings estimates. Sports retailer Dick's Sporting Goods (DKS) also sees a stock boost in Wednesday's pre-market trading after maintaining its profit forecast amid its deal to acquire Foot Locker (FL). Elon Musk's SpaceX faces a new setback after its Starship rocket lost control in its latest test flight on Tuesday, May 27. To watch more expert insights and analysis on the latest market action, check out more Morning Brief here.","US stock futures (ES=F, NQ=F, YM=F) are mixed Wednesday morning as Wall Street awaits Nvidia's (NVDA) first quarter earnings release to come after today's market close. Catch Yahoo Finance's coverage of how the chip stock historically reacts to earnings and the areas that mattered the most for the semiconductor giant. Department store Macy's (M) came out on top this quarter, edging past Wall Street revenue and earnings estimates. Sports retailer Dick's Sporting Goods (DKS) also sees a stock boost in Wednesday's pre-market trading after maintaining its profit forecast amid its deal to acquire Foot Locker (FL). Elon Musk's SpaceX faces a new setback after its Starship rocket lost control in its latest test flight on Tuesday, May 27. To watch more expert insights and analysis on the latest market action, check out more Morning Brief here.",0.19399660266935825
"In a Market Full of Gimmicks, Focus on the Real",2025-05-28 21:06:00,Yahoo,https://finnhub.io/api/news?id=943eee6bd9cc65e0b3427abdc17ff02813e16d48889db6c12d956069bacd371e,"Financial markets have evolved quickly over the past decade into what is now, effectively, a daily referendum on the state of the world.  Musk said the bill “undermines the work” that his team at the gimmicky-named Department of Government Efficiency is doing.","Financial markets have evolved quickly over the past decade into what is now, effectively, a daily referendum on the state of the world.  Musk said the bill “undermines the work” that his team at the gimmicky-named Department of Government Efficiency is doing.",0.5536289680749178
"Trump's Tariff Clock Is Ticking -- India, EU, Apple, and Tesla Are on Edge",2025-05-28 20:57:09,Yahoo,https://finnhub.io/api/news?id=0cf00175c0616dd618ebd40de81280e3545886ae570da42cce2acee0a9d58366,July 9 looms as global powers scramble to dodge massive tariffs and investors brace for impact,July 9 looms as global powers scramble to dodge massive tariffs and investors brace for impact,0.7907655201852322
Musk Breaks With Trump on Spending. Tesla Stock Rises.,2025-05-28 20:54:00,Yahoo,https://finnhub.io/api/news?id=6a28befbcf83be3f0a7d41835f54fc3bbcfb05b25b68b1affb5d0650ac282a6f,Tesla stock has “positive short-term momentum” says Fairlead Strategies technical market analyst Will Tamplin.,Tesla stock has “positive short-term momentum” says Fairlead Strategies technical market analyst Will Tamplin.,0.03610641974955797
Tesla (TSLA) Rallies as Musk Refocuses on Core Businesses,2025-05-28 20:40:32,Yahoo,https://finnhub.io/api/news?id=db0319bcd05b92b06b0f7903fe816a5f4b7dbb38500311060ade6b8ac4dd22a8,"Tesla (TSLA, Financials) shares surged nearly 6% Tuesday after CEO Elon Musk said he would be super focused on Tesla, his AI firm xAI, and X, the platform formerly known as Twitter.  The comment, made on X, came in the wake of a weekend outage that briefly disrupted the service for thousands of users, part of a wider reliability issue since Musk's 2022 acquisition.  Musk recently told the Qatar Economic Forum that he would reduce political donations.","Tesla (TSLA, Financials) shares surged nearly 6% Tuesday after CEO Elon Musk said he would be super focused on Tesla, his AI firm xAI, and X, the platform formerly known as Twitter.  The comment, made on X, came in the wake of a weekend outage that briefly disrupted the service for thousands of users, part of a wider reliability issue since Musk's 2022 acquisition.  Musk recently told the Qatar Economic Forum that he would reduce political donations.",0.3052673302590847
"Chinese EV buyers no longer consider Tesla a technology leader, warns UBS",2025-05-28 20:02:14,Yahoo,https://finnhub.io/api/news?id=13bb5bbae563ee74d1519031ebe72f337e16e7ab504fe04301bb8b4da7a309fc,BYD blew past Tesla in the first quarter and remains on track to exceed Musk’s own as the largest EV brand worldwide by vehicles sold.,BYD blew past Tesla in the first quarter and remains on track to exceed Musk’s own as the largest EV brand worldwide by vehicles sold.,0.07113401591777802
Tesla: Stock Market's Biggest Troll Continues Defying Gravity,2025-05-28 19:54:46,SeekingAlpha,https://finnhub.io/api/news?id=497b8827f9f06b735594a3b8a2ac8c5ebc536041343bcf4971bfaea2af5d131f,"Tesla, Inc.'s valuation faces challenges with cooling hype, competition, and high P/E ratios. Click for our TSLA stock update and a look at its valuation.","Tesla, Inc.'s valuation faces challenges with cooling hype, competition, and high P/E ratios. Click for our TSLA stock update and a look at its valuation.",0.6094845086336136
"Elon Musk says Trump’s ‘Big, Beautiful Bill’ is undoing DOGE’s work on the budget deficit",2025-05-28 19:00:00,Yahoo,https://finnhub.io/api/news?id=6c4b229569265cbde6826ad595dc6d0658f07a1581e14530136a3d77d5b1e28b,"Musk says he is ""disappointed"" by Trump's 'Big, Beautiful Bill' saying it will undo all of the cost-cutting efficiencies brought in by DOGE.","Musk says he is ""disappointed"" by Trump's 'Big, Beautiful Bill' saying it will undo all of the cost-cutting efficiencies brought in by DOGE.",0.5057042082771659
"These Stocks Are Moving the Most Today: Nvidia, Tesla, GameStop, Abercrombie & Fitch, DJT, Joby Aviation, Okta, Box, and More",2025-05-28 18:56:00,MarketWatch,https://finnhub.io/api/news?id=b65654a927f2c757029725839c810ce6d154276e85d12cf4891a3d8c861fd82e,"These Stocks Are Moving the Most Today: Nvidia, Tesla, GameStop, Abercrombie & Fitch, DJT, Joby Aviation, Okta, Box, and More","These Stocks Are Moving the Most Today: Nvidia, Tesla, GameStop, Abercrombie & Fitch, DJT, Joby Aviation, Okta, Box, and More",0.9181840680539608
Elon Musk is retreating from politics just as his corporate empire stumbles,2025-05-28 18:30:03,Yahoo,https://finnhub.io/api/news?id=2fca2f473f5bd07bcb241a7066cf75f448340c57ab261a621de1eab657441d99,"Elon Musk says he is back to “spending 24/7 at work.” Given the scale and severity of the problems hitting his business empire, an all-out effort may be appropriate.","Elon Musk says he is back to “spending 24/7 at work.” Given the scale and severity of the problems hitting his business empire, an all-out effort may be appropriate.",0.6179726123809814
"Dow Jones Falls Before Nvidia Earnings; Okta, Box Move On Results; Tesla Holds Breakout",2025-05-28 18:22:08,DowJones,https://finnhub.io/api/news?id=f48fa42280009106eab2cd89ea717b5627c691ab2b80bec8ed936ad9fac52806,"Dow Jones Falls Before Nvidia Earnings; Okta, Box Move On Results; Tesla Holds Breakout","Dow Jones Falls Before Nvidia Earnings; Okta, Box Move On Results; Tesla Holds Breakout",0.5509677827358246
Long-Term Prosperity: Investing in America's Economic Pillars,2025-05-28 18:15:00,Yahoo,https://finnhub.io/api/news?id=37a4da64dec822d55b53bc03e4667de8e8508e59361fdf724a11e37fd55e6de2,"The U.S. dominates the market for commercial aerospace.  Tesla is restoring America's position as an automotive leader.  If you believe in the U.S.'s long-term future, investing in sectors where the country has leadership, particularly the companies that lead the way, makes sense.","The U.S. dominates the market for commercial aerospace.  Tesla is restoring America's position as an automotive leader.  If you believe in the U.S.'s long-term future, investing in sectors where the country has leadership, particularly the companies that lead the way, makes sense.",0.5531548112630844
Elon Musk is leaving the Trump administration after leading effort to slash federal government,2025-05-28 18:07:08,Finnhub,https://finnhub.io/api/news?id=4e6aa7167733c42979a15f4a1c030512be92135bdff67289d98548d4cfd539bf,"WASHINGTON — Elon Musk is leaving his government role as a top adviser to President Donald Trump after spearheading efforts to reduce and overhaul the federal bureaucracy. His departure,...","WASHINGTON — Elon Musk is leaving his government role as a top adviser to President Donald Trump after spearheading efforts to reduce and overhaul the federal bureaucracy. His departure,...",0.5551268174313009
"Elon Musk criticizes Trump's 'big beautiful bill,' a fracture in a key relationship",2025-05-28 18:07:08,Finnhub,https://finnhub.io/api/news?id=9d91e4a44048145282b2ee3c6414c78ce21b60c13827abd6fe96e922dc6e8b4d,"WASHINGTON — Elon Musk is criticizing the centerpiece of President Donald Trump’s legislative agenda, a significant fracture in a partnership that was forged during last year's campaign and was...","WASHINGTON — Elon Musk is criticizing the centerpiece of President Donald Trump’s legislative agenda, a significant fracture in a partnership that was forged during last year's campaign and was...",0.5154714989475906
"Large cryptocurrencies drop on Solana, Dogecoin declines",2025-05-28 18:00:00,MarketWatch,https://finnhub.io/api/news?id=97963b2c70f028d710035250d3ba54604bacda9660ea100d8988bca9297f5bee,"Large cryptocurrencies drop on Solana, Dogecoin declines","Large cryptocurrencies drop on Solana, Dogecoin declines",0.5041015674360096
Tesla European sales decline amid increasing competition,2025-05-28 17:56:18,Yahoo,https://finnhub.io/api/news?id=e17aba3ed55587e18921911b6bf40d431484e012b77edad6079bf45d812b18c5,Tesla's market share in Europe has halved from 1.3% to 0.7% over the past year.,Tesla's market share in Europe has halved from 1.3% to 0.7% over the past year.,0.5003190152347088
"Tesla Stock Shows Strength, Clears Early Entry, And Cathie Wood Made This Move",2025-05-28 17:51:50,DowJones,https://finnhub.io/api/news?id=33ea7eb0e615833189a3f4b329727b5b289ded7efd514d663fc7f1fc30b7781c,"Tesla Stock Shows Strength, Clears Early Entry, And Cathie Wood Made This Move","Tesla Stock Shows Strength, Clears Early Entry, And Cathie Wood Made This Move",0.8209189400076866
Billionaire Investor Bill Ackman Just Went All In on This Stock. Should You Follow Suit?,2025-05-28 17:45:00,Yahoo,https://finnhub.io/api/news?id=a65007d654b8574628f2cc2f1fe25a8424da1778a55eab4d6d46c5e30ef079ce,"Billionaire investor Bill Ackman made Uber his largest holding in Q1.  Uber has been showing solid growth and generating strong free cash flow.  Billionaire investor Bill Ackman made a splash in the first quarter when he took a new position in ride-share company Uber Technologies (NYSE: UBER), making it his largest holding in the process.","Billionaire investor Bill Ackman made Uber his largest holding in Q1.  Uber has been showing solid growth and generating strong free cash flow.  Billionaire investor Bill Ackman made a splash in the first quarter when he took a new position in ride-share company Uber Technologies (NYSE: UBER), making it his largest holding in the process.",0.4848240613937378
"Trending tickers: Nvidia, Tesla, Salesforce, AMC Entertainment and Kingfisher",2025-05-28 17:41:59,Yahoo,https://finnhub.io/api/news?id=52343dd91023d63d9b002dcc588fad6bea06af32147fd019d6d8a847bc01e3e3,The latest investor updates on stocks that are trending on Wednesday.,The latest investor updates on stocks that are trending on Wednesday.,0.9354335460811853
Tesla's Stock Defies All Logic (For Now),2025-05-28 16:30:45,SeekingAlpha,https://finnhub.io/api/news?id=d766cd7a0352dcca7c40d01e6bab0116943aec88073d3f4d86656115a9158eff,,,0.663105234503746
Dow Jones Futures: Nvidia Earnings Due After TACO Tuesday Rally; Tesla In Buy Area,2025-05-28 16:23:09,DowJones,https://finnhub.io/api/news?id=08b8ab1717874142b128e5138267c726481fadbb5d1e35bc5ffda9f067c6d997,Dow Jones Futures: Nvidia Earnings Due After TACO Tuesday Rally; Tesla In Buy Area,Dow Jones Futures: Nvidia Earnings Due After TACO Tuesday Rally; Tesla In Buy Area,0.7685794979333878
"Ark Invest's Cathie Wood Believes Robotaxi Will Drive Tesla Stock to $2,600 in 5 Years. There's Just 1 Problem With That.",2025-05-28 16:21:00,Yahoo,https://finnhub.io/api/news?id=e9d98b26fe318f2804b2c83d0b5cb087de94d8847bb8079383659d699d0d3a8d,"Cathie Wood has been right about Tesla before, and the company is about to launch its highly anticipated Robotaxi service.","Cathie Wood has been right about Tesla before, and the company is about to launch its highly anticipated Robotaxi service.",0.6847422868013382
UBS Issues Sell Rating on Tesla (TSLA) – Here’s What’s Driving the Caution,2025-05-28 16:20:49,Yahoo,https://finnhub.io/api/news?id=fd4fc2ac87dfc43342b14977fadba1fb335be9c853d5a96c3ebc10ba11d0a4d4,"We recently published a list of 10 AI Stocks on Analyst’s Radar Today. In this article, we are going to take a look at where Tesla, Inc. (NASDAQ:TSLA) stands against other AI stocks that are on analyst’s radar today. One of the most notable analyst calls on Tuesday, May 27, was for Tesla, Inc. (NASDAQ:TSLA). Tesla is […]","We recently published a list of 10 AI Stocks on Analyst’s Radar Today. In this article, we are going to take a look at where Tesla, Inc. (NASDAQ:TSLA) stands against other AI stocks that are on analyst’s radar today. One of the most notable analyst calls on Tuesday, May 27, was for Tesla, Inc. (NASDAQ:TSLA). Tesla is […]",0.9496826957911253
Elon Musk attacks Donald Trump’s $4.5 trillion tax cuts,2025-05-28 15:15:45,Yahoo,https://finnhub.io/api/news?id=c3f18b00614862dd9a6f24cb554785ef99f7a3ddbe1d0dadabf4a2e8c90a00b3,"Elon Musk has criticised Donald Trump’s package of sweeping tax cuts, with the billionaire claiming it will compromise cost-saving measures carried out by his Doge department.","Elon Musk has criticised Donald Trump’s package of sweeping tax cuts, with the billionaire claiming it will compromise cost-saving measures carried out by his Doge department.",0.5250456193462014
Motley Fool Co-Founder David Gardner: What Rule Breakers Value,2025-05-28 14:43:00,Yahoo,https://finnhub.io/api/news?id=902b0876cc2500d6af1fb8c656a04bbfbf51c179c5d9f6f7de4187c52b0d509e,"If you want to own best-in-class companies, you need to own stocks with a high sticker price.","If you want to own best-in-class companies, you need to own stocks with a high sticker price.",0.9419239740818739
Lucid Group: Poised For Growth (Rating Upgrade),2025-05-28 12:41:54,SeekingAlpha,https://finnhub.io/api/news?id=658dd52c5f9008d48c39b60bfcc92e4c1a72aac11fbc1c8c1cc90f564be158ea,Lucid Group's ambitious 2025 delivery forecast and Gravity production ramp are promising. Read why I am upgrading LCID stock from Sell to Hold.,Lucid Group's ambitious 2025 delivery forecast and Gravity production ramp are promising. Read why I am upgrading LCID stock from Sell to Hold.,0.18126150965690613
Elon Musk pledges his own RTO as Tesla sales continue to weaken,2025-05-28 04:23:19,Yahoo,https://finnhub.io/api/news?id=9d1e3a4d94ba1c51c6979f807dbee10eaa1d53ead86bf0ff82bbf43f88607816,Tesla CEO Elon Musk’s latest pledge for his own return to office comes as more negative data emerges.,Tesla CEO Elon Musk’s latest pledge for his own return to office comes as more negative data emerges.,0.5070984666235745
"Tesla (TSLA) Sales Sink 49% in Europe Amid Rising Competition, Brand Woes",2025-05-28 04:12:29,Yahoo,https://finnhub.io/api/news?id=6e6ee51bc21edba7a69fec6f245ad00290db83d10385c6260178d52896633436,"European battery EV sales climbed 34.1% year over year, spotlighting Tesla's sharp underperformance","European battery EV sales climbed 34.1% year over year, spotlighting Tesla's sharp underperformance",0.03863774798810482
Tesla Stock Rises 6% as Musk Pledges Full Focus,2025-05-28 04:08:10,Yahoo,https://finnhub.io/api/news?id=734462fb092413987e27d34dfbc54891be31996017e4a6ef60578d3cc42cdf78,Tesla reacts to CEO's vow to tackle outages and scale back politics ahead of Starship launch,Tesla reacts to CEO's vow to tackle outages and scale back politics ahead of Starship launch,0.09186412766575813
Tesla Sales Crash 49% in Europe Even as EV Market Surges,2025-05-28 03:46:40,Yahoo,https://finnhub.io/api/news?id=e4314608462327cbdf09522f0e0da41fde0893639cffcb2243669bbb57a61594,"On May 27, CNBC reported that Tesla, Inc. (NASDAQ:TSLA) saw a steep drop in its European sales for April, delivering just 7,261 vehicles—a sharp 49% decrease compared to the same month last year, according to figures from the European Automobile Manufacturers’ Association (ACEA). This marks the fourth straight month of declining sales for the EV […]","On May 27, CNBC reported that Tesla, Inc. (NASDAQ:TSLA) saw a steep drop in its European sales for April, delivering just 7,261 vehicles—a sharp 49% decrease compared to the same month last year, according to figures from the European Automobile Manufacturers’ Association (ACEA). This marks the fourth straight month of declining sales for the EV […]",0.5043053929693997
GOP Push Weakens US EV Market: Bloomberg's Denning,2025-05-28 03:42:13,Yahoo,https://finnhub.io/api/news?id=eed5f01834ef5eebe84b6237f72fd753bf0ade35c093bf333ccb797a3f502319,"Sales of EVs, including plug-in hybrids, almost quintupled during the first three years of former President Joe Biden's administration, according to figures from New AutoMotive, a UK-based research firm. The House tax bill though is a maximalist assault on EV subsidies. Bloomberg Opinion Columnist Liam Denning believes that deeper challenges lie ahead for the EV industry. He speaks with Vonnie Quinn on ""Bloomberg Markets.""","Sales of EVs, including plug-in hybrids, almost quintupled during the first three years of former President Joe Biden's administration, according to figures from New AutoMotive, a UK-based research firm. The House tax bill though is a maximalist assault on EV subsidies. Bloomberg Opinion Columnist Liam Denning believes that deeper challenges lie ahead for the EV industry. He speaks with Vonnie Quinn on ""Bloomberg Markets.""",0.5613734442740679
Tesla’s (TSLA) Supply Strategy Supports Morgan Stanley’s Bullish Outlook,2025-05-28 03:22:20,Yahoo,https://finnhub.io/api/news?id=3345ad979fea7da5cdb00dc2e9292cf8133dafc7b79fef122d3dfd08cac76ff4,"With an unchanged price target of $410, Morgan Stanley analyst Adam Jonas maintained a Buy rating on Tesla Inc. (NASDAQ:TSLA). In his latest note, on May 27, Jonas emphasizes Tesla’s strong execution in overcoming operational hurdles and its solid positioning in the electric vehicle (EV) market. A key concern raised by Jonas was Tesla’s reliance […]","With an unchanged price target of $410, Morgan Stanley analyst Adam Jonas maintained a Buy rating on Tesla Inc. (NASDAQ:TSLA). In his latest note, on May 27, Jonas emphasizes Tesla’s strong execution in overcoming operational hurdles and its solid positioning in the electric vehicle (EV) market. A key concern raised by Jonas was Tesla’s reliance […]",0.14941886812448502
"These Stocks Are Moving the Most Today: Apple, Tesla, DJT, Informatica, Super Micro, PDD, SoundHound, and More",2025-05-28 03:01:00,Yahoo,https://finnhub.io/api/news?id=295727048c36eb41528c50dea36fc8d7e6c570367a15c2db92b3bcc08c14ea07,"Apple rises after tumbling Friday when President Donald Trump threatened a 25% tariff on iPhones sold in the U.S. that are made overseas, while Tesla trades higher even as the electric-vehicle maker’s sales in Europe decline for a fourth straight month.","Apple rises after tumbling Friday when President Donald Trump threatened a 25% tariff on iPhones sold in the U.S. that are made overseas, while Tesla trades higher even as the electric-vehicle maker’s sales in Europe decline for a fourth straight month.",0.363381159491837
Xiaomi Just Took Aim at Apple and Tesla -- And It's Not Backing Down,2025-05-28 01:44:42,Yahoo,https://finnhub.io/api/news?id=84db417d83850c41d3cfc96342333f068d18f61db166852871866dbc895b19e8,"With its own chip, EV, and bold pricing, Xiaomi is rewriting the rules of the tech and auto game.","With its own chip, EV, and bold pricing, Xiaomi is rewriting the rules of the tech and auto game.",0.8923725225031376
Consumer Stocks Rally As Confidence Rises -- Consumer Roundup,2025-05-28 01:44:08,Finnhub,https://finnhub.io/api/news?id=e80879837c3416b6abfe8efdbe39b98b2dd0039c62b7f338a45f3b14a456b095,Consumer discretionary stocks were the top gainers as the U.S. and the EU agreed to intensify trade talks and the Conference Board reported an unexpected rise in consumer confidence. Tesla shares...,Consumer discretionary stocks were the top gainers as the U.S. and the EU agreed to intensify trade talks and the Conference Board reported an unexpected rise in consumer confidence. Tesla shares...,0.15553200244903564
Tesla Stock Jumps as CEO Elon Musk Says He Will Return To 'Spending 24/7 at Work',2025-05-28 01:30:19,Yahoo,https://finnhub.io/api/news?id=bc7ce434fb5dbe88f1c24802b9231b568554056245feacb91ff1b4a702c113e0,"Tesla shares jumped Tuesday after CEO Elon Musk said over the weekend that he plans to be ""super focused"" on his businesses and return to ""spending 24/7 at work.""","Tesla shares jumped Tuesday after CEO Elon Musk said over the weekend that he plans to be ""super focused"" on his businesses and return to ""spending 24/7 at work.""",0.3282495215535164
Tesla Just Got Overtaken in Europe -- And It's Not by Who You Think,2025-05-28 01:12:08,Yahoo,https://finnhub.io/api/news?id=d8618e56882d500c1410a3b9532632e2033bff8100845a2d49507691e1854fc3,BYD sneaks past Tesla in EV sales as VW surges. A brutal month with massive implications for TSLA investors.,BYD sneaks past Tesla in EV sales as VW surges. A brutal month with massive implications for TSLA investors.,0.5407567117363214
Tesla Europe Sales Slumped by 49%. Why the Stock Is Rising.,2025-05-28 01:03:00,Yahoo,https://finnhub.io/api/news?id=6430ae6e9f2185c503d98337a7a88e67dcb3defb5099fd0bc5e881c82f6e1b3a,"Tesla   stock rose Tuesday even as new data revealed that the electric-vehicle maker’s European sales halved in April and as China’s EV industry began a new price war.  Shares of Elon Musk’s car company were up 6% at $359.75 in midday trading, while the  and  were up 1.9% and 1.6%, respectively.  Stock markets rebounded after President Donald Trump delayed the implementation of tariffs on the European Union until July.","Tesla   stock rose Tuesday even as new data revealed that the electric-vehicle maker’s European sales halved in April and as China’s EV industry began a new price war.  Shares of Elon Musk’s car company were up 6% at $359.75 in midday trading, while the  and  were up 1.9% and 1.6%, respectively.  Stock markets rebounded after President Donald Trump delayed the implementation of tariffs on the European Union until July.",0.05085468199104071
Tesla's European sales drop 49 percent due to political controversy and competition,2025-05-28 01:01:31,Finnhub,https://finnhub.io/api/news?id=c53a807b1d3e8746cb71967b86f35f886720213e6d3e3e5f0827a48147683db3,"Copyright © BusinessAMBE 2023Key takeawaysTesla sales in Europe are down 49 percent from April last year.Musk's outspoken political views have alienated some consumers, leading to boycotts and...","Copyright © BusinessAMBE 2023Key takeawaysTesla sales in Europe are down 49 percent from April last year.Musk's outspoken political views have alienated some consumers, leading to boycotts and...",0.5055955683346838
TSLA: Tesla Stock Soars Despite China and Europe Sales Plunge,2025-05-28 00:50:21,Yahoo,https://finnhub.io/api/news?id=7caf52f8fe9caec820bac023896a42d1b4e456d9c5f2dea881ab94e5279c5250,Robotaxi Hype and Tariff Relief Drive TSLA's Unlikely Rally,Robotaxi Hype and Tariff Relief Drive TSLA's Unlikely Rally,0.07746547926217318
Elon Musk confirms surprising new feature on X,2025-05-28 00:44:50,Yahoo,https://finnhub.io/api/news?id=7b50754a8007a8cd36b2c5d8934cea70344f82227bc91d459247151bd2b4c6ed,X owner Elon Musk confirmed that the social media platform will soon launch the beta version of a payments feature.,X owner Elon Musk confirmed that the social media platform will soon launch the beta version of a payments feature.,0.8375248312950134
"Elon Musk back at Tesla, PDD stock falls, Palantir deal",2025-05-28 00:12:59,Yahoo,https://finnhub.io/api/news?id=e4d295da91940d7bf539011e35e0f31c2bb61604e0f23c430cc63855cab6ab9b,"Here are some of the stories Wall Street is watching on Tuesday, May 27. Shares of Tesla (TSLA) are rising after CEO Elon Musk pledged to spend more time at the EV maker and his other businesses. PDD (PDD) shares are sinking after issuing disappointing first quarter results. Palantir (PLTR) announced a new AI partnership with Bain & Company. Stay up to date on the latest market action, minute-by-minute, with Yahoo Finance's Market Minute.","Here are some of the stories Wall Street is watching on Tuesday, May 27. Shares of Tesla (TSLA) are rising after CEO Elon Musk pledged to spend more time at the EV maker and his other businesses. PDD (PDD) shares are sinking after issuing disappointing first quarter results. Palantir (PLTR) announced a new AI partnership with Bain & Company. Stay up to date on the latest market action, minute-by-minute, with Yahoo Finance's Market Minute.",0.523831544443965
How China EVs are winning over Europe while Tesla loses ground,2025-05-27 23:51:32,Yahoo,https://finnhub.io/api/news?id=57c1156d87c5ffabac88379695f81d3698bbccbff20a2ff698deaca98c779089,Tesla’s (TSLA) European sales halved in April as consumer sentiment toward the U.S. battery-electric vehicle (BEV) maker continues to sour and Chinese competitors deepen their market share in the region.,Tesla’s (TSLA) European sales halved in April as consumer sentiment toward the U.S. battery-electric vehicle (BEV) maker continues to sour and Chinese competitors deepen their market share in the region.,0.4850044306367636
