title,date_published,news_outlet,article_link,summary,text,Sentiment_Score
"Nvidia has lost its shock power to investors, for now",2025-05-25 20:30:45,Yahoo,https://finnhub.io/api/news?id=e52fe45d75faaa5f50ef3deaccdb25ab150abf8e0d2e9e243903dc12a96aa1c0,Nvidia's quarter may be tougher than normal to assess. Here's why.,Nvidia's quarter may be tougher than normal to assess. Here's why.,0.625786105170846
Could Nvidia Stock Help You Retire a Millionaire?,2025-05-25 20:30:00,Yahoo,https://finnhub.io/api/news?id=f5f91caf17d5de33f87fb4eaaf464d7f59a8b51f55826a64e7916e7cbb188090,Demand for Nvidia's GPU chips looks to be nearly insatiable.  New products are extending its reach in the AI infrastructure market.  Nvidia just unveiled an open AI ecosystem that will immerse its products into even more AI projects.,Demand for Nvidia's GPU chips looks to be nearly insatiable.  New products are extending its reach in the AI infrastructure market.  Nvidia just unveiled an open AI ecosystem that will immerse its products into even more AI projects.,0.16577857732772827
Alger Capital Appreciation Fund Q1 2025 Commentary,2025-05-25 18:15:00,SeekingAlpha,https://finnhub.io/api/news?id=9d1b382b8f79b066f1cbb0a3cc28ab6218cd002d26c3914379fba1fa16ece4dd,Class A shares of the Alger Capital Appreciation Fund underperformed the Russell 1000 Growth Index during the first quarter of 2025. Read more here.,Class A shares of the Alger Capital Appreciation Fund underperformed the Russell 1000 Growth Index during the first quarter of 2025. Read more here.,0.6216163039207458
Alger Spectra Fund Q1 2025 Commentary,2025-05-25 17:37:00,SeekingAlpha,https://finnhub.io/api/news?id=b2c695b98f3eee84bfb26f12c6abb79ba8a66df5272d267f21e9adcedc485aa8,Class A shares of the Alger Spectra Fund underperformed the Russell 3000 Growth Index during the first quarter of 2025. Read more here.,Class A shares of the Alger Spectra Fund underperformed the Russell 3000 Growth Index during the first quarter of 2025. Read more here.,0.6722700446844101
Warning To U.S. Stock Investors Issued By CDS Markets,2025-05-25 17:00:30,SeekingAlpha,https://finnhub.io/api/news?id=f97920368504fbb252852e76238f6338cacf46347dbc312dbd5acf7cd979c889,"US CDS spreads suggest US debt is riskier than official ratings indicate, while equities remain complacent. Learn why the risk-reward in US stocks is poor now.","US CDS spreads suggest US debt is riskier than official ratings indicate, while equities remain complacent. Learn why the risk-reward in US stocks is poor now.",0.6189165152609348
"Warren Buffett Says Buy This S&P 500 Index Fund -- It Could Soar 156% by 2030, According to a Top Wall Street Analyst",2025-05-25 16:16:00,Yahoo,https://finnhub.io/api/news?id=01aa0ca8814ac371b5538e49412505453785f3e76031bf378c23f7618d6012c4,"Warren Buffett has steered the Berkshire Hathaway holding company to market-crushing returns for 59 years.  Buffett has some basic advice for investors looking for success in the stock market: Buy an index fund that tracks the S&P 500.  The Vanguard S&P 500 ETF is one of the cheapest options, and a top Wall Street analyst thinks it could soar 156% by 2030.","Warren Buffett has steered the Berkshire Hathaway holding company to market-crushing returns for 59 years.  Buffett has some basic advice for investors looking for success in the stock market: Buy an index fund that tracks the S&P 500.  The Vanguard S&P 500 ETF is one of the cheapest options, and a top Wall Street analyst thinks it could soar 156% by 2030.",0.8056877702474594
Tech Stocks Had a Crazy Few Days. Another Big Week Is Ahead.,2025-05-25 15:00:00,Yahoo,https://finnhub.io/api/news?id=86e0cdfbf250e4179deb5ebe3ce04ae37e9db8194279666b6c4dd9e4b53acbcc,"After a week of AI and trade news, earnings will move back into focus. Nvidia, HP, Dell, and Salesforce all expected to report this week.","After a week of AI and trade news, earnings will move back into focus. Nvidia, HP, Dell, and Salesforce all expected to report this week.",0.6838843375444412
Jefferies: Microsoft (MSFT)’s Copilot Upgrades Are Its Biggest Since Teams,2025-05-25 13:51:19,Yahoo,https://finnhub.io/api/news?id=1aef23a4731a63b3376bb03bcd09552bcb580961a9a596955f39d8c54fb04460,"We recently published a list of 10 AI Stocks on Wall Street’s Radar. In this article, we are going to take a look at where Microsoft Corporation (NASDAQ:MSFT) stands against other AI stocks on Wall Street’s radar. Microsoft Corporation (NASDAQ:MSFT) provides AI-powered cloud, productivity, and business solutions, focusing on efficiency, security, and AI advancements. On […]","We recently published a list of 10 AI Stocks on Wall Street’s Radar. In this article, we are going to take a look at where Microsoft Corporation (NASDAQ:MSFT) stands against other AI stocks on Wall Street’s radar. Microsoft Corporation (NASDAQ:MSFT) provides AI-powered cloud, productivity, and business solutions, focusing on efficiency, security, and AI advancements. On […]",0.8958933316171169
FTC Ends Legal Challenge to Microsoft Corporation (MSFT)’s Activision Acquisition,2025-05-24 23:06:29,Yahoo,https://finnhub.io/api/news?id=31f3080454197b629b957d51ab4701138f3124d877d4511432ea72cd8571e47b,"On May 22, 2025, the U.S. Federal Trade Commission (FTC) withdrew its administrative case opposing Microsoft Corporation (NASDAQ:MSFT)’s $69 billion acquisition of Activision Blizzard. The decision arrived nearly two years after the transaction was finalized, turning the acquisition into the largest in the video game industry’s history. Microsoft Corporation (NASDAQ:MSFT), the global technology giant, acquired […]","On May 22, 2025, the U.S. Federal Trade Commission (FTC) withdrew its administrative case opposing Microsoft Corporation (NASDAQ:MSFT)’s $69 billion acquisition of Activision Blizzard. The decision arrived nearly two years after the transaction was finalized, turning the acquisition into the largest in the video game industry’s history. Microsoft Corporation (NASDAQ:MSFT), the global technology giant, acquired […]",0.7146641612052917
A Once-in-a-Decade Investment Opportunity: 1 Artificial Intelligence (AI) Chip Stock to Buy Hand Over Fist Right This Instant (Hint: It's Not Nvidia),2025-05-24 21:00:00,Yahoo,https://finnhub.io/api/news?id=6318500f7a896ec519ccf40089d6290c8805d9755d469371d81dfe3df2ed4565,"Advanced Micro Devices is experiencing robust growth in its data center business, but investors don't seem to be impressed.","Advanced Micro Devices is experiencing robust growth in its data center business, but investors don't seem to be impressed.",0.07239683344960213
"Sam Altman's $150M AI Chip Bet Crashes: Rain AI Faces Sale As OpenAI, Nvidia, And Microsoft Circle The Wreckage",2025-05-24 20:31:06,Yahoo,https://finnhub.io/api/news?id=2766f0ce5c3aebe974d1e139a43e7c51aed4e6bb97610c854ccbcf011b52f7e3,"Rain AI, a San Francisco-based chip startup backed by OpenAI CEO Sam Altman, is exploring a sale after its ambitious $150 million Series B funding round failed to secure investors. Despite early backing from Altman in a $25 million seed round in 2022, Rain AI has struggled to convert technical ambition into scalable business outcomes. The company, which aimed to rival industry giants like Nvidia (NASDAQ:NVDA) with its energy-efficient chips, is now in discussions with potential buyers, including","Rain AI, a San Francisco-based chip startup backed by OpenAI CEO Sam Altman, is exploring a sale after its ambitious $150 million Series B funding round failed to secure investors. Despite early backing from Altman in a $25 million seed round in 2022, Rain AI has struggled to convert technical ambition into scalable business outcomes. The company, which aimed to rival industry giants like Nvidia (NASDAQ:NVDA) with its energy-efficient chips, is now in discussions with potential buyers, including",0.738595999777317
"OpenAI looks to ship 100M AI ‘companion’ devices for everyday life, WSJ reports",2025-05-24 17:45:51,Yahoo,https://finnhub.io/api/news?id=b8c71632e14663c0240a67883c18bcd55ab552110f683c7f4d921c272514a4d5,"Sam Altman told his staff that Microsoft (MSFT)-backed OpenAI aims to ship 100M AI “companion” devices meant for everyday life, and to release the first by late 2026, The Wall Street Journal’s Berber Jin reports. The AI device, not a phone or glasses, will be pocket-size, screen-free and contextually aware, Jin writes. Sam Altman and Jony Ive envision a “family of devices” integrating hardware and software, according to the report. Published first on TheFly – the ultimate source for real-time, m","Sam Altman told his staff that Microsoft (MSFT)-backed OpenAI aims to ship 100M AI “companion” devices meant for everyday life, and to release the first by late 2026, The Wall Street Journal’s Berber Jin reports. The AI device, not a phone or glasses, will be pocket-size, screen-free and contextually aware, Jin writes. Sam Altman and Jony Ive envision a “family of devices” integrating hardware and software, according to the report. Published first on TheFly – the ultimate source for real-time, m",0.8664228990674019
"FTC drops case over Microsoft’s $69B deal for Activision, Reuters reports",2025-05-24 17:45:31,Yahoo,https://finnhub.io/api/news?id=54200fca09e0adb9fcc564c51cde29789fa662fc735c0dceb84eacae69a7b480,"The FTC has dropped a case that sought to block Microsoft’s (MSFT) $69B purchase of Activision Blizzard, saying that pursuing the case was not in the public interest, Reuters reports. FTC Chairman Andrew Ferguson is seeking to use the agency’s resources for cases that fit with President Donald Trump’s agenda, such as a probe related to whether advertisers colluded to spend less on X, according to the report. Published first on TheFly – the ultimate source for real-time, market-moving breaking fi","The FTC has dropped a case that sought to block Microsoft’s (MSFT) $69B purchase of Activision Blizzard, saying that pursuing the case was not in the public interest, Reuters reports. FTC Chairman Andrew Ferguson is seeking to use the agency’s resources for cases that fit with President Donald Trump’s agenda, such as a probe related to whether advertisers colluded to spend less on X, according to the report. Published first on TheFly – the ultimate source for real-time, market-moving breaking fi",0.6943526631221175
5 Best CEFs This Month For Yields Up To 14% (May 2025),2025-05-24 16:00:00,SeekingAlpha,https://finnhub.io/api/news?id=b75c7d61e883a81f425a93fd499175b0ca3c9bb887e49e5974fcd7bdfea8be17,,,0.4601529985666275
Nvidia: 5 Channel Checks Ahead Of Earnings,2025-05-24 08:01:00,SeekingAlpha,https://finnhub.io/api/news?id=47c06c3bb28eb189696dff7a015343a59e627f9cd37957b64d68059bc04e3526,"Nvidia Corporation's Q1 earnings are coming May 28thâexplore their AI growth, business outlook, valuation, and risks. Click to see if NVDA stock is worth the hype.","Nvidia Corporation's Q1 earnings are coming May 28thâexplore their AI growth, business outlook, valuation, and risks. Click to see if NVDA stock is worth the hype.",0.9427558612078428
Microsoft: This Might Be The Top,2025-05-24 07:45:30,SeekingAlpha,https://finnhub.io/api/news?id=809c50f672fd6decbbebcebe73c0c573aa71bb456f65c64167d27a546ecce925,Rising macro risks and record capital spending could hinder Microsoft's performance in upcoming quarters. Read here for an analysis of MSFT stock.,Rising macro risks and record capital spending could hinder Microsoft's performance in upcoming quarters. Read here for an analysis of MSFT stock.,0.5925809107720852
Columbia Balanced Fund Q1 2025 Commentary,2025-05-24 07:15:00,SeekingAlpha,https://finnhub.io/api/news?id=0385c794f7ed58aa50e2427ed31d1d76b351c3bcb93035845a5783a9f42968ef,,,0.9575831163674593
Why Evercore Is Even More Bullish on Microsoft (MSFT) After Its 360 Event,2025-05-24 05:19:53,Yahoo,https://finnhub.io/api/news?id=a654c7a2d97785fce0c2652916225547ca6d861276c1a2c08b2945ac74562396,"We recently published a list of 10 AI Stocks on Latest News and Ratings. In this article, we are going to take a look at where Microsoft Corporation (NASDAQ:MSFT) stands against other best AI stocks on latest news and ratings. Microsoft Corporation (NASDAQ:MSFT) provides AI-powered cloud, productivity, and business solutions, focusing on efficiency, security, and […]","We recently published a list of 10 AI Stocks on Latest News and Ratings. In this article, we are going to take a look at where Microsoft Corporation (NASDAQ:MSFT) stands against other best AI stocks on latest news and ratings. Microsoft Corporation (NASDAQ:MSFT) provides AI-powered cloud, productivity, and business solutions, focusing on efficiency, security, and […]",0.9027899876236916
Microsoft Stock Earns Bullish Notes On AI Agents,2025-05-24 04:06:44,Yahoo,https://finnhub.io/api/news?id=970001483e4847e9575b155ce79d21d1a3e76b37eb836bce75b765150b7c9cfa,Several Wall Street analysts issued bullish reports on Microsoft stock after the company's Build conference earlier this week.,Several Wall Street analysts issued bullish reports on Microsoft stock after the company's Build conference earlier this week.,0.5049172760918736
Top Funds Have Designs On This Nvidia-Powered Long-Term Leader,2025-05-24 04:00:00,Yahoo,https://finnhub.io/api/news?id=678bad6f03767c80f648077b2fbca478da589d9eb13887d564133d6fb7b899d9,"Joining Microsoft and ServiceNow on the IBD Long-Term Leaders list, Cadence Design Systems taps AI and Nvidia tech to target a breakout.","Joining Microsoft and ServiceNow on the IBD Long-Term Leaders list, Cadence Design Systems taps AI and Nvidia tech to target a breakout.",0.27027514576911926
FTC drops final challenge to Microsoft’s $69B Activision Blizzard deal,2025-05-24 02:45:00,Yahoo,https://finnhub.io/api/news?id=313225826504b80d565d834f7241de64d527c81ca47ca48d52ee8649e552ce0b,"The agency is walking away from its biggest tech antitrust push, clearing the way for Microsoft’s gaming empire to expand unchecked.","The agency is walking away from its biggest tech antitrust push, clearing the way for Microsoft’s gaming empire to expand unchecked.",0.4586128257215023
"Microsoft just took the next big step in the AI race, Deutsche Bank says",2025-05-24 01:18:00,Yahoo,https://finnhub.io/api/news?id=d3b5bd05171c4dc0012aa6ecef2c4158e0feb74b102e48db9dd4264c7ce59256,"Microsoft (MSFT) is looking to change the AI landscape. At the company’s annual Build 2025 conference this week, the company “jumped in with both feet to the vision of an agentic [AI] future,” Deutsche Bank (DB) analysts said in a new research note.","Microsoft (MSFT) is looking to change the AI landscape. At the company’s annual Build 2025 conference this week, the company “jumped in with both feet to the vision of an agentic [AI] future,” Deutsche Bank (DB) analysts said in a new research note.",0.2076261043548584
"Microsoft says its Aurora AI can accurately predict air quality, typhoons, and more",2025-05-24 01:00:03,Yahoo,https://finnhub.io/api/news?id=66a9bf3f08530939296f62c22885188d0b9a29b98537bfaaba6f14371d621e3a,"One of Microsoft's latest AI models can accurately predict air quality, hurricanes, typhoons, and other weather-related phenomena, the company claims. In a paper published in the journal Nature and an accompanying blog post this week, Microsoft detailed Aurora, which the tech giant says can forecast atmospheric events with greater precision and speed than traditional meteorological approaches. Aurora, which has been trained on more than a million hours of data from satellites, radar and weather","One of Microsoft's latest AI models can accurately predict air quality, hurricanes, typhoons, and other weather-related phenomena, the company claims. In a paper published in the journal Nature and an accompanying blog post this week, Microsoft detailed Aurora, which the tech giant says can forecast atmospheric events with greater precision and speed than traditional meteorological approaches. Aurora, which has been trained on more than a million hours of data from satellites, radar and weather",0.7851410880684853
Deals of the day-Mergers and acquisitions,2025-05-24 00:55:35,Finnhub,https://finnhub.io/api/news?id=c68c3614ef14788669ffe3c701c08d780d824f12e507a5c0bec6b72017e53a72,"The following bids, mergers,acquisitions and disposals were reported by 2030 GMT on Friday: ** U.S. President Donald Trump appeared to give his approvalto Nippon Steel's $14.9 billion...","The following bids, mergers,acquisitions and disposals were reported by 2030 GMT on Friday: ** U.S. President Donald Trump appeared to give his approvalto Nippon Steel's $14.9 billion...",0.8702280037105083
Microsoft Is Rolling Out AI Agents. Developers Are Finding Coding Errors.,2025-05-24 00:40:00,MarketWatch,https://finnhub.io/api/news?id=baa575cd88a6eff82580984edacb61db677862c0d7db14936e82e1359c734bbd,Microsoft Is Rolling Out AI Agents. Developers Are Finding Coding Errors.,Microsoft Is Rolling Out AI Agents. Developers Are Finding Coding Errors.,0.6795626096427441
FTC abandons Biden-era effort to block Microsoft's acquisition of Activision Blizzard,2025-05-24 00:39:08,Yahoo,https://finnhub.io/api/news?id=0738f0cfcad8b71dc62839e57f67eba5ceeaf6ee18fff3ae837e87a5aa806c08,"The Republican-controlled Federal Trade Commission is abandoning a Biden-era effort to block Microsoft’s purchase of “Call of Duty” video game maker Activision Blizzard.  In an order issued Thursday, the FTC said it had determined that “the public interest is best served by dismissing the administrative litigation in this case.”  Earlier Thursday, the FTC said it was dismissing a lawsuit against PepsiCo that was filed by the Democratic-controlled FTC in January.","The Republican-controlled Federal Trade Commission is abandoning a Biden-era effort to block Microsoft’s purchase of “Call of Duty” video game maker Activision Blizzard.  In an order issued Thursday, the FTC said it had determined that “the public interest is best served by dismissing the administrative litigation in this case.”  Earlier Thursday, the FTC said it was dismissing a lawsuit against PepsiCo that was filed by the Democratic-controlled FTC in January.",0.5446470864117146
U.S. Treasuries Might Be Wildly Undervalued. Here’s an Example.,2025-05-24 00:21:00,Yahoo,https://finnhub.io/api/news?id=8e373fe542024e57543026b74409ae4e1340d2dea188b5a0f93649bab1694ae3,Plenty of cynics focused on the government bonds’ levels and the impact of U.S. fiscal profligacy this week.,Plenty of cynics focused on the government bonds’ levels and the impact of U.S. fiscal profligacy this week.,0.6590465679764748
Big Tech's spending drove Nvidia's rise,2025-05-23 23:40:27,Yahoo,https://finnhub.io/api/news?id=7955ed23d004cb543ec3c9e36423c606faf414de8298a7e23ed51a988926ef58,Bloomberg estimates that Microsoft spends roughly 47% of its capital expenditures directly on Nvidia’s chips and accounts for nearly 19% of Nvidia’s revenue on an annualized basis.,Bloomberg estimates that Microsoft spends roughly 47% of its capital expenditures directly on Nvidia’s chips and accounts for nearly 19% of Nvidia’s revenue on an annualized basis.,0.3777589052915573
Carbon Direct and Microsoft issue criteria for EACs in concrete and steel sectors,2025-05-23 23:17:51,Yahoo,https://finnhub.io/api/news?id=c2b19ac4435d3edd027dc6af4a3e6f3d6c0b8bb9726e40c5f56cbfe5db61cf32,"The guide was created via insights from industry experts, suppliers, and sustainability organisations.","The guide was created via insights from industry experts, suppliers, and sustainability organisations.",0.8665318712592125
"Oracle to buy $40 billion of Nvidia chips for OpenAI's US data center, FT reports",2025-05-23 22:57:04,Finnhub,https://finnhub.io/api/news?id=d257ccf8e1562f5244e2ea047007e22eed8f53e42c5246ae837f76ef7114d17c,"Oracle will spend around $40billion on Nvidia's higher-performance chips to powerOpenAI's new U.S. data center, the Financial Times reported onFriday. The data center, situated in...","Oracle will spend around $40billion on Nvidia's higher-performance chips to powerOpenAI's new U.S. data center, the Financial Times reported onFriday. The data center, situated in...",0.7667022421956062
ChatGPT: Everything you need to know about the AI-powered chatbot,2025-05-23 22:53:59,Yahoo,https://finnhub.io/api/news?id=1b28e3e2bc054d0aca43a7a601111ffe01455cd5514725249b89db0e9e9bc3dc,"ChatGPT, OpenAI’s text-generating AI chatbot, has taken the world by storm since its launch in November 2022. What started as a tool to supercharge productivity through writing essays and code with short text prompts has evolved into a behemoth with 300 million weekly active users. 2024 was a big year for OpenAI, from its partnership with Apple for its generative AI offering, Apple Intelligence, the release of GPT-4o with voice capabilities, and the highly-anticipated launch of its text-to-video","ChatGPT, OpenAI’s text-generating AI chatbot, has taken the world by storm since its launch in November 2022. What started as a tool to supercharge productivity through writing essays and code with short text prompts has evolved into a behemoth with 300 million weekly active users. 2024 was a big year for OpenAI, from its partnership with Apple for its generative AI offering, Apple Intelligence, the release of GPT-4o with voice capabilities, and the highly-anticipated launch of its text-to-video",0.7599878460168839
CoreWeave Bulls Face Off Against Short Sellers as Shares Spike,2025-05-23 21:49:38,Yahoo,https://finnhub.io/api/news?id=3b29275c4dfabc6a944bf5f1254632581d43c64ffe01566996e246a9bba6d187,"(Bloomberg) -- CoreWeave Inc. shares have been on a tear as investors snap up the stock despite widespread concerns about elevated debt levels, the rate of cash-burn and the long-term demand for the cloud-computing services it provides.Most Read from BloombergNY Private School Pleads for Donors to Stay Open After Declaring BankruptcyCan Frank Gehry’s ‘Grand LA’ Make Downtown Feel Like a Neighborhood?UAE’s AI University Aims to Become Stanford of the GulfNYC’s War on Trash Gets a Glam SquadChicag","(Bloomberg) -- CoreWeave Inc. shares have been on a tear as investors snap up the stock despite widespread concerns about elevated debt levels, the rate of cash-burn and the long-term demand for the cloud-computing services it provides.Most Read from BloombergNY Private School Pleads for Donors to Stay Open After Declaring BankruptcyCan Frank Gehry’s ‘Grand LA’ Make Downtown Feel Like a Neighborhood?UAE’s AI University Aims to Become Stanford of the GulfNYC’s War on Trash Gets a Glam SquadChicag",0.8118717558681965
Trump plots ‘Manhattan Project 2’ in nuclear power push,2025-05-23 21:25:55,Yahoo,https://finnhub.io/api/news?id=086abda5c7dca47a493374e81c202b437efd0ee237fa8f7d71515faed43120d5,Donald Trump is poised to sign an executive order that would create a new nuclear “Manhattan Project” designed to help the US win the global race for artificial intelligence.,Donald Trump is poised to sign an executive order that would create a new nuclear “Manhattan Project” designed to help the US win the global race for artificial intelligence.,0.5901250839233398
Trump's FTC walks away from Microsoft-Activision merger fight started by Biden,2025-05-23 21:14:33,Yahoo,https://finnhub.io/api/news?id=b398746d061c11b196413c3d9acb5068487dbdebb82b1f1e1a68718247de122a,President Trump's antitrust cops ended a government effort to unwind Microsoft's $69 billion acquisition of video game maker Activision Blizzard that began during the Biden administration.,President Trump's antitrust cops ended a government effort to unwind Microsoft's $69 billion acquisition of video game maker Activision Blizzard that began during the Biden administration.,0.5250916108489037
Alphabet Is Wiping Out The AI Competition,2025-05-23 20:44:54,SeekingAlpha,https://finnhub.io/api/news?id=855f612d0b26a241d9f557fed2a02efa1e649273cad733d9d69b8ed88bbb4514,"Alphabetâs all-in AI strategyâGemini models, custom TPUs, and unmatched product integrationâdelivers scale and innovation no rival can match.","Alphabetâs all-in AI strategyâGemini models, custom TPUs, and unmatched product integrationâdelivers scale and innovation no rival can match.",0.8375543430447578
"Top Analyst Lifts Microsoft Price Target to $515, Says 'All In on AI'",2025-05-23 20:42:02,Yahoo,https://finnhub.io/api/news?id=0a92ef55fc94f8eb35a229cb2b282b365da5de4e043c097be9ff486d04851f31,Evercore's Materne Sees Major Upside for Microsoft Amid Cloud and AI Strength,Evercore's Materne Sees Major Upside for Microsoft Amid Cloud and AI Strength,0.0677260272204876
Cloud AI Today - NexAI Revolutionizes Campaign Strategy With Generative AI Integration,2025-05-23 20:38:02,Yahoo,https://finnhub.io/api/news?id=bb20dda99efc9e2a1b7f1090fef925de8831162025675a3bdf339f85b0f42a44,"The recent integration of generative AI into the Nexxen Data Platform represents a significant advancement in the field of Cloud AI. NexAI, a new feature within the platform, streamlines and automates campaign strategy development by turning complex consumer data into actionable audience profiles. This innovation enhances speed, efficiency, and accessibility, allowing users to generate insights and strategies quickly without relying on expert analysts. Brands, including LG Ad Solutions, are...","The recent integration of generative AI into the Nexxen Data Platform represents a significant advancement in the field of Cloud AI. NexAI, a new feature within the platform, streamlines and automates campaign strategy development by turning complex consumer data into actionable audience profiles. This innovation enhances speed, efficiency, and accessibility, allowing users to generate insights and strategies quickly without relying on expert analysts. Brands, including LG Ad Solutions, are...",0.3736441880464554
How CoreWeave Plans To Rule The AI Cloud With Nvidia In Its Corner,2025-05-23 20:00:39,Yahoo,https://finnhub.io/api/news?id=c9a7eef4bc2de05b982dd11565f89f44f04ae9d503f65e575c9b7721c7d23f38,"""CoreWeave exists because Nvidia wants it to exist,"" said an analyst describing how the chipmaker aims to pressure cloud computing giants.","""CoreWeave exists because Nvidia wants it to exist,"" said an analyst describing how the chipmaker aims to pressure cloud computing giants.",0.8631445690989494
Trump tariffs: Which companies will raise prices vs. eat the cost,2025-05-23 19:30:25,Yahoo,https://finnhub.io/api/news?id=f99db4345c0e723f495efa361fca93276fd7a89e9e1d9b8e8bcd80ec3828ff24,"Walmart (WMT) says shoppers should brace for higher prices as tariffs kick in later this month. Catalysts host Madison Mills breaks down how President Trump's tariff threats are hitting retailers, automakers like Ford (F), and even Microsoft's (MSFT) Xbox game prices. To watch more expert insights and analysis on the latest market action, check out more Market Domination here.","Walmart (WMT) says shoppers should brace for higher prices as tariffs kick in later this month. Catalysts host Madison Mills breaks down how President Trump's tariff threats are hitting retailers, automakers like Ford (F), and even Microsoft's (MSFT) Xbox game prices. To watch more expert insights and analysis on the latest market action, check out more Market Domination here.",0.9314012546092272
Caution: Too Hot - Downgrading Nvidia To A Sell (Technical Analysis),2025-05-23 19:28:24,SeekingAlpha,https://finnhub.io/api/news?id=a4a99833a5c97111db579ad21ed47cebca7afee601a5a0d360b3d839afb7e569,"Nvidia stock rose 30%, but overvaluation and expected volatility post-earnings call for caution. Check out why I think a sell of NVDA stock may be timely.","Nvidia stock rose 30%, but overvaluation and expected volatility post-earnings call for caution. Check out why I think a sell of NVDA stock may be timely.",0.06483890675008297
Joyride Is Over: Selling D-Wave Quantum Stock Before Bookings Negative Kicks In,2025-05-23 19:18:20,SeekingAlpha,https://finnhub.io/api/news?id=cd4facb2c396379c2b63144827b8234c61fe72a53c93660bca7bc68036f08c24,"D-Wave Quantum surged on one-time sales, but plunging bookings and extreme valuation signal trouble ahead. Find out why QBTS stock is a strong sell.","D-Wave Quantum surged on one-time sales, but plunging bookings and extreme valuation signal trouble ahead. Find out why QBTS stock is a strong sell.",0.4559127241373062
2 Super AI Stocks Down 62% and 88% You'll Regret Not Buying on the Dip in 2025,2025-05-23 18:45:00,Yahoo,https://finnhub.io/api/news?id=e3cacd4c5b40b80863fc2bde5098b00bc6d8e9c403a37bc5c4d5234d78739667,"Strategic partnerships with Microsoft, Amazon, and McKinsey QuantumBlack have dramatically strengthened C3.ai's global sales infrastructure.  This platform, powered by a proprietary Agentic Plus framework, enables clients to build multiple enterprise-ready AI agents with world-class voice AI capabilities.","Strategic partnerships with Microsoft, Amazon, and McKinsey QuantumBlack have dramatically strengthened C3.ai's global sales infrastructure.  This platform, powered by a proprietary Agentic Plus framework, enables clients to build multiple enterprise-ready AI agents with world-class voice AI capabilities.",0.04697615094482899
Zacks Investment Ideas feature highlights: Salesforce and Microsoft,2025-05-23 18:27:00,Yahoo,https://finnhub.io/api/news?id=f92e99eb306ec5e5f3be07a5fade9b66f63e33e8ac73f3f4aaa2abaf49ba5196,"CRM eyes rebound with AI-powered Agentforce and dividends, trading 20% below highs ahead of Q1 FY26 earnings on May 28.","CRM eyes rebound with AI-powered Agentforce and dividends, trading 20% below highs ahead of Q1 FY26 earnings on May 28.",0.39541433472186327
FTC ends opposition to Microsoft acquisition of Activision Blizzard,2025-05-23 18:04:59,Yahoo,https://finnhub.io/api/news?id=7864203db533a3cb9855fbe1bb0f415bee1dae2c626c9551bc0e7702a0fc1fca,The FTC had previously argued that the Activision Blizzard acquisition would give Microsoft an unfair edge in the gaming industry.,The FTC had previously argued that the Activision Blizzard acquisition would give Microsoft an unfair edge in the gaming industry.,0.5242330990731716
Dow Jones Tumbles 300 Points On Trump Tariff Comments; Apple Sells Off,2025-05-23 18:02:30,DowJones,https://finnhub.io/api/news?id=8682845d498623556e5e328117c4478401298826065fa48ba474184442b582af,Dow Jones Tumbles 300 Points On Trump Tariff Comments; Apple Sells Off,Dow Jones Tumbles 300 Points On Trump Tariff Comments; Apple Sells Off,0.5079975351691246
Big Tech ETF slumps as Apple falls after Trump says company faces potential tariff,2025-05-23 17:57:03,MarketWatch,https://finnhub.io/api/news?id=3b70371ab1ae0a81229c42459b68d46a358205830060e1c2bd3f5f333e064fea,Big Tech ETF slumps as Apple falls after Trump says company faces potential tariff,Big Tech ETF slumps as Apple falls after Trump says company faces potential tariff,0.5044157286174595
"Despite Headwinds, LiveRamp's Core Is Strong",2025-05-23 17:21:08,SeekingAlpha,https://finnhub.io/api/news?id=f0407d4c5d320d82e66502aa9678fbb7db07805b4e17096c5adf724825c941d9,"LiveRamp Holdings, Inc.'s shift to Clean Room tech and strong Q4 results position it for growth. Click for more on RAMP and its latest earnings.","LiveRamp Holdings, Inc.'s shift to Clean Room tech and strong Q4 results position it for growth. Click for more on RAMP and its latest earnings.",0.11761098355054855
Microsoft Azure - Currently Experiencing Issues Processing DMS Due To A Broader Ongoing Issue Impacting The X Platform,2025-05-23 16:46:19,Finnhub,https://finnhub.io/api/news?id=0f8ca44bffbe5719b6dad92781bb6059604ee31a53bec07458ae452ccc7575ae,Microsoft Corp: * MICROSOFT AZURE : CURRENTLY EXPERIENCING ISSUES PROCESSINGDMSDUE TO A BROADER ONGOING ISSUE IMPACTING THE X PLATFORMSource text:Further company coverage: ...,Microsoft Corp: * MICROSOFT AZURE : CURRENTLY EXPERIENCING ISSUES PROCESSINGDMSDUE TO A BROADER ONGOING ISSUE IMPACTING THE X PLATFORMSource text:Further company coverage: ...,0.5812793904915452
U.S. Deficits And Debt: Sustainable For How Long?,2025-05-23 16:30:00,SeekingAlpha,https://finnhub.io/api/news?id=a2a6b37bb7df822db191ee9d142ca1a41cec6b957c9d3569636bcf768f1b59e6,"Learn how the U.S. can stabilize debt-to-GDP, manage fiscal sustainability, and why understanding debt dynamics is crucial for smart investment decisions","Learn how the U.S. can stabilize debt-to-GDP, manage fiscal sustainability, and why understanding debt dynamics is crucial for smart investment decisions",0.8409982547163963
