title,date_published,news_outlet,article_link,summary,text,Sentiment_Score
Can Apple still surprise us?,2025-05-27 19:07:04,Finnhub,https://finnhub.io/api/news?id=4398edfa65cd4a1dbe16eecf852fe59db5f67f3756790bf526ad9befc53131f1,"Artificial intelligence is not transforming our habits as radically as claimed, but it is indeed marking a revolution that will bring profound changes to current technologies and, even more certainly,...","Artificial intelligence is not transforming our habits as radically as claimed, but it is indeed marking a revolution that will bring profound changes to current technologies and, even more certainly,...",0.6648429334163666
"As Trump hits E.U., phone makers with fresh threats, here’s where all his tariffs stand now",2025-05-27 18:27:00,MarketWatch,https://finnhub.io/api/news?id=8d58fa7b73a01bc6a3091dfe63cd59a7cd98860d574f645073a4f69655bf380e,"As Trump hits E.U., phone makers with fresh threats, here’s where all his tariffs stand now","As Trump hits E.U., phone makers with fresh threats, here’s where all his tariffs stand now",0.9312032852321863
Dow Jones Jumps 400 Points On Trump Tariff News; Nvidia Stock Eyes New Buy Point,2025-05-27 17:47:40,DowJones,https://finnhub.io/api/news?id=68763a83c8bdb532029c45a9dc72caeec51c493c81f6e1c9f15ab3b64aa5e223,Dow Jones Jumps 400 Points On Trump Tariff News; Nvidia Stock Eyes New Buy Point,Dow Jones Jumps 400 Points On Trump Tariff News; Nvidia Stock Eyes New Buy Point,0.7197944819927216
Apple and Nvidia Fall Out of Favor With Fund Managers. 7 Stocks They Like More.,2025-05-27 17:12:00,MarketWatch,https://finnhub.io/api/news?id=0c9f264d8462d89779383f51597eba05bee9a39988720cf2a0d6a65c9bdce327,Apple and Nvidia Fall Out of Favor With Fund Managers. 7 Stocks They Like More.,Apple and Nvidia Fall Out of Favor With Fund Managers. 7 Stocks They Like More.,0.5310541233047843
Apple's 25% Tariff Threat: Expect An About-Turn Soon,2025-05-27 17:05:48,SeekingAlpha,https://finnhub.io/api/news?id=b5132beb7b733387521595a858b87c1453f67a23a8403f1ee90557c03998ce18,"Apple is managing supply chain risks by diversifying production to India and Vietnam, mitigating potential tariff exposure. Click to read why AAPL is a Buy.","Apple is managing supply chain risks by diversifying production to India and Vietnam, mitigating potential tariff exposure. Click to read why AAPL is a Buy.",0.6724937558174133
Trump to Apple: Big tariff ahead if manufacturing stays offshore,2025-05-27 16:51:07,Finnhub,https://finnhub.io/api/news?id=3d0963d6e63e8e5b78b5e5d19596291d0c90a21d2834f8eb344a77e603c5a557,"President Donald Trump has told Apple it faces a 25% tariff for iPhones sold but not manufactured in the U.S.Apple's iPhones are made in Asia, and the 25% tariff could be higher as Trump said at...","President Donald Trump has told Apple it faces a 25% tariff for iPhones sold but not manufactured in the U.S.Apple's iPhones are made in Asia, and the 25% tariff could be higher as Trump said at...",0.5628043562173843
"Dow Jones Futures Rise As Trump Delays EU Tariffs; Nvidia Earnings Ahead, Tesla Has New Entry",2025-05-27 16:05:48,DowJones,https://finnhub.io/api/news?id=28b29bd05d05a90afdd1046117b81a6b2e50666937d96850e29f1a92c3a869a6,"Dow Jones Futures Rise As Trump Delays EU Tariffs; Nvidia Earnings Ahead, Tesla Has New Entry","Dow Jones Futures Rise As Trump Delays EU Tariffs; Nvidia Earnings Ahead, Tesla Has New Entry",0.13544245064258575
BNY Mellon Equity Income Fund Q1 2025 Commentary,2025-05-27 15:24:00,SeekingAlpha,https://finnhub.io/api/news?id=a583b929f39e3fbef876a3795b1a300acdbc5dc632e065f6a6714fab77b63d39,"BNY Mellon Equity Income Fund (Class A at NAV) returned -3.31% during Q1 2025. In comparison, the fundâs benchmark, the S&P 500 Index), returned -4.27% for the same period.","BNY Mellon Equity Income Fund (Class A at NAV) returned -3.31% during Q1 2025. In comparison, the fundâs benchmark, the S&P 500 Index), returned -4.27% for the same period.",0.15042565762996674
Attention Dividend Investors: 4 Stocks To Build Your Own Income Factory,2025-05-27 15:20:00,SeekingAlpha,https://finnhub.io/api/news?id=556d3c781ea93b8c0bd8093e690b2617b77440a1b66e1e6f45b4e44a1a512381,,,0.9399454221129417
Apple: The Covert Cyclical Of The Mag 7,2025-05-27 15:06:25,SeekingAlpha,https://finnhub.io/api/news?id=6f6f23a4d81a0654ab697f8d7d1ffea8e597ba4bf4e946e29160e6a680ff0a12,,,0.6928027858957648
"There’s a New Trump Tariff Trade Set to Overshadow Nvidia Earnings, Inflation Data",2025-05-27 14:48:00,MarketWatch,https://finnhub.io/api/news?id=d71c6aa21df9910bcb3c4e4ecb97a74c02f710ce153d8fd2ca0115927406e961,"There’s a New Trump Tariff Trade Set to Overshadow Nvidia Earnings, Inflation Data","There’s a New Trump Tariff Trade Set to Overshadow Nvidia Earnings, Inflation Data",0.8932932689785957
"Even with a 25% tariff, iPhones would be cheaper to make abroad than in U.S., says Morgan Stanley",2025-05-27 14:26:00,MarketWatch,https://finnhub.io/api/news?id=fda103e2f9e018f56cc38de99d5bbeb2242c10c3dd3392f0edcb5a1984703c9f,"Even with a 25% tariff, iPhones would be cheaper to make abroad than in U.S., says Morgan Stanley","Even with a 25% tariff, iPhones would be cheaper to make abroad than in U.S., says Morgan Stanley",0.30177706480026245
"BNY Mellon Worldwide Growth Fund, Inc. Q1 2025 Commentary",2025-05-27 12:46:00,SeekingAlpha,https://finnhub.io/api/news?id=d747f4425bb8b892edc09c7853339bc8b4919a4193632e2818c759da21de7bbd,,,0.958467261865735
Apple 25% Tariff Not as Bad as It Seems: Gene Munster,2025-05-27 12:16:30,Finnhub,https://finnhub.io/api/news?id=3b2b6d9a15105f8681ccc63b97a6a45ff193379208af5f67b9359ebbef8104da,"Gene Munster, Deepwater Asset Management managing partner, reacts to President Donald Trump pressuring Apple to manufacture its iPhones in the US, threatening a tariff of at least 25% if they...","Gene Munster, Deepwater Asset Management managing partner, reacts to President Donald Trump pressuring Apple to manufacture its iPhones in the US, threatening a tariff of at least 25% if they...",0.5137696899473667
Pzena Global Focused Value Q1 2025 Commentary,2025-05-27 11:50:00,SeekingAlpha,https://finnhub.io/api/news?id=c55f78697251c3858b6c39db1933284dace851c2ef69a2f9f531a6e8d9ead06d,,,0.9515086393803358
The London Company Large Cap Vs. Russell 1000 Value Q1 2025 Commentary,2025-05-27 11:20:00,SeekingAlpha,https://finnhub.io/api/news?id=3085298664a7a4b5965e39798db9df89e0c3ea321333e56504ca864e3a4ae506,The London Company Large Cap portfolio returned 2.4% during the quarter vs. a 2.1% increase in the Russell 1000 Value Index.,The London Company Large Cap portfolio returned 2.4% during the quarter vs. a 2.1% increase in the Russell 1000 Value Index.,0.04080383758991957
The London Company Income Equity Vs. Russell 1000 Value Q1 2025 Commentary,2025-05-27 10:30:00,SeekingAlpha,https://finnhub.io/api/news?id=ffd707bc466dbf3430829f751622870ae5ad12b00d3a210f177ef2c49d8b90b8,The London Company Income Equity portfolio returned 4.6% during the quarter vs. a 2.1% increase in the Russell 1000 Value Index.,The London Company Income Equity portfolio returned 4.6% during the quarter vs. a 2.1% increase in the Russell 1000 Value Index.,0.04174879007041454
"How To Build A $100,000 Dividend Portfolio That Could Yield 10.75% In 15 Years",2025-05-27 00:00:00,SeekingAlpha,https://finnhub.io/api/news?id=4bba80b64fd9b458cfb1fb516aebcdd2ca8aadeff95b4f1fe8fcb22ac8432e60,The Dividend Income Accelerator Portfolio targets income growth and diversification across sectors and countries. Learn why it offers strong returns and low risk.,The Dividend Income Accelerator Portfolio targets income growth and diversification across sectors and countries. Learn why it offers strong returns and low risk.,0.7679026424884796
Dell Shifts Its Business Model And The Future Growth Looks More Promising,2025-05-26 22:21:37,SeekingAlpha,https://finnhub.io/api/news?id=217e2b448999a00bb20d0beae2dba0338a2c492611df1fde87cb471e3555e836,"Dell seems to be developing a new business model focusing on the infrastructure (ISG) segment, which is more profitable. Click here to read why DELL is a Buy.","Dell seems to be developing a new business model focusing on the infrastructure (ISG) segment, which is more profitable. Click here to read why DELL is a Buy.",0.7948417514562607
Stocks and euro jump on Trump EU tariff delays,2025-05-26 18:17:09,Finnhub,https://finnhub.io/api/news?id=3e96516c8a8f585d1529520d880029fce68488c65df6a35026a14242717ec07a,"Global marketsclimbed on Monday and the euro rallied after U.S. PresidentDonald Trump kicked his threat to slap 50% tariffs on EuropeanUnion goods into July, marking another temporary trade...","Global marketsclimbed on Monday and the euro rallied after U.S. PresidentDonald Trump kicked his threat to slap 50% tariffs on EuropeanUnion goods into July, marking another temporary trade...",0.17118862085044384
Gold falls nearly 1% after Trump extends tariff deadline on EU goods,2025-05-26 17:02:11,Finnhub,https://finnhub.io/api/news?id=a620c66bd34b2760b63daf6a4dc19cff298ff7e66ac2b12c0b21e694600ec3ef,"Gold prices fell nearly 1% on Mondayafter U.S. President Donald Trump dropped his threat to impose50% tariffs on goods from the European Union from June 1,reducing demand for the safe-haven asset....","Gold prices fell nearly 1% on Mondayafter U.S. President Donald Trump dropped his threat to impose50% tariffs on goods from the European Union from June 1,reducing demand for the safe-haven asset....",0.49419168988242745
Gold falls after Trump extends tariff deadline on EU goods,2025-05-26 15:01:03,Finnhub,https://finnhub.io/api/news?id=c70f9e5f0d3f02d49b536437c7c21193e7a5e8e5d0513feba3bd247aede60b80,"Gold prices fell on Monday after U.S.President Donald Trump reversed course on his threat to impose50% tariffs on goods from the European Union from June 1,reducing demand for the safe-haven...","Gold prices fell on Monday after U.S.President Donald Trump reversed course on his threat to impose50% tariffs on goods from the European Union from June 1,reducing demand for the safe-haven...",0.4948521116748452
"S&P 500 Earnings: Q2, Q3 '25 EPS Revisions, And A Look At Apple And UnitedHealth's Revisions",2025-05-26 14:30:00,SeekingAlpha,https://finnhub.io/api/news?id=e634211ab952e98cbfcea8a16ca03ce0a89eaec75b579be3338315e65e079533,"The second quarter has seen more severe revisions than the third quarter, but some of that âseverityâ is partially due to the Q2 â25 quarter being next to report. Read more here...","The second quarter has seen more severe revisions than the third quarter, but some of that âseverityâ is partially due to the Q2 â25 quarter being next to report. Read more here...",0.8088848870247602
Trump threatens Apple with 25% tariff: Is now a good time to buy an iPhone?,2025-05-26 13:20:00,MarketWatch,https://finnhub.io/api/news?id=54b2acab7f5f439a81fdb16043c6b4f27791df4eae57fc496c846cfa37df06c8,Trump threatens Apple with 25% tariff: Is now a good time to buy an iPhone?,Trump threatens Apple with 25% tariff: Is now a good time to buy an iPhone?,0.9053770489990711
European shares gain after Trump pushes back planned 50% tariffs on EU,2025-05-26 13:01:07,Finnhub,https://finnhub.io/api/news?id=dd41b7e7f3e2f01291b2d26622e77b1abc5b510472e58b49b324455453dc057d,HONG KONG — European shares have opened higher and U.S. futures also surged after U.S. President Donald Trump said he would delay a threatened 50% tariff on goods from the European Union to July...,HONG KONG — European shares have opened higher and U.S. futures also surged after U.S. President Donald Trump said he would delay a threatened 50% tariff on goods from the European Union to July...,0.05546356551349163
"Largest U.S. Pension Sells Apple Stock, Buys Meta, AMD, and McDonald’s",2025-05-26 11:00:00,MarketWatch,https://finnhub.io/api/news?id=f07c219dc57e10ebbfab6885abdea3e08b48e160b57a8fc9e436d061649c22bd,"Largest U.S. Pension Sells Apple Stock, Buys Meta, AMD, and McDonald’s","Largest U.S. Pension Sells Apple Stock, Buys Meta, AMD, and McDonald’s",0.9622735092416406
"Asia Markets Mixed as Unease Persists on Trump Tariff U-Turns, Threats",2025-05-26 10:14:16,Finnhub,https://finnhub.io/api/news?id=95f82b699f5646e520fcf854d870960db54eb0aaabe431b6f1b1cc57c9eea01e,By Kimberley Kao Asian stock markets were mixed as unease about President Trump's policy shifts prevailed following the postponement of tariffs on the European Union and the threat of new duties...,By Kimberley Kao Asian stock markets were mixed as unease about President Trump's policy shifts prevailed following the postponement of tariffs on the European Union and the threat of new duties...,0.49550070334225893
"Asian stocks steady, euro rallies after Trump delays EU tariffs",2025-05-26 09:54:15,Finnhub,https://finnhub.io/api/news?id=60bfdf0e57e2094fe5ac33f4c37734a9ba8a515d1ab5b2e4af94b52f539b5e44,"Stock markets across Asiawere steady on Monday, and the euro rallied after PresidentDonald Trump abruptly extended by more than a month his threatto slap 50% tariffs on EU goods, marking another...","Stock markets across Asiawere steady on Monday, and the euro rallied after PresidentDonald Trump abruptly extended by more than a month his threatto slap 50% tariffs on EU goods, marking another...",0.24107559118419886
How Trump's trade war is upending global economy,2025-05-26 09:46:11,Finnhub,https://finnhub.io/api/news?id=6c6629645c65921ccf8da7eff0bc01471f11cec5a864fdf5761f367ff077b379,U.S. President Donald Trump's tariffdecisions since he took office on January 20 have shockedfinancial markets and sent a wave of uncertainty through theglobal economy. Here is a...,U.S. President Donald Trump's tariffdecisions since he took office on January 20 have shockedfinancial markets and sent a wave of uncertainty through theglobal economy. Here is a...,0.6042148750275373
"Trump says US wants to make tanks, not T-shirts",2025-05-26 08:19:08,Finnhub,https://finnhub.io/api/news?id=95f55d7f0d263c0bbcf0ea51144901025671d4ef4c539452b252d25f517d5e18,"U.S.President Donald Trump said on Sunday his tariff policy wasaimed at promoting the domestic manufacturing of tanks andtechnology products, not sneakers and T-shirts. Speaking to...","U.S.President Donald Trump said on Sunday his tariff policy wasaimed at promoting the domestic manufacturing of tanks andtechnology products, not sneakers and T-shirts. Speaking to...",0.7894314005970955
US futures jump while Asian shares slip after Trump delays tariffs on the EU,2025-05-26 08:03:05,Finnhub,https://finnhub.io/api/news?id=362e7a840ad60fbebea77424f52617dfea9b4eaa36d9231389d187291934e392,HONG KONG — U.S. futures jumped Monday and Asian shares mostly fell after U.S. President Donald Trump said he would delay a threatened 50% tariff on goods from the European Union to July 9 from...,HONG KONG — U.S. futures jumped Monday and Asian shares mostly fell after U.S. President Donald Trump said he would delay a threatened 50% tariff on goods from the European Union to July 9 from...,0.501740978565067
"Australia, New Zealand dollars hit new 2025 highs amid more US tariff chaos",2025-05-26 06:35:07,Finnhub,https://finnhub.io/api/news?id=1d4c5c1a071fbd9c142d26955f0f3101696b76fe1e683c5cb87f64ae811391f5,"The Australian and NewZealand dollars hit new 2025 highs on Monday after U.S.President Donald Trump's fresh tariff threats undermined thegreenback, while a rebound in global stocks also aided...","The Australian and NewZealand dollars hit new 2025 highs on Monday after U.S.President Donald Trump's fresh tariff threats undermined thegreenback, while a rebound in global stocks also aided...",0.08628901466727257
Shares in China-listed Apple suppliers fall after Trump's tariff threats,2025-05-26 06:19:10,Finnhub,https://finnhub.io/api/news?id=d0539f5b39bcee56ef9d2f0ae55425300f2ebc7d895e5ff57e0e9eea3b06817a,"SHANGHAI, May 26 ...","SHANGHAI, May 26 ...",0.5092041413299739
"Major China-listed Apple suppliers including Luxshare, Goertek fall after Trump's tariff threats",2025-05-26 05:52:07,Finnhub,https://finnhub.io/api/news?id=85b101a732898266acfea1f5a997660f229945fe9339bfd074bf612cfe069f05,"SHANGHAI ) -Major China-listed Apple suppliers including Luxshare, Goertek and Lens Tech opened sharply lower on Monday after U.S. President Donald Trump threatened tariffs on imported iPhones. ...","SHANGHAI ) -Major China-listed Apple suppliers including Luxshare, Goertek and Lens Tech opened sharply lower on Monday after U.S. President Donald Trump threatened tariffs on imported iPhones. ...",0.5004109796136618
"Trump’s New Tariffs, Nvidia, Salesforce, Costco, and More to Watch This Week",2025-05-25 22:00:00,MarketWatch,https://finnhub.io/api/news?id=e55821b1a356ee470fcc02a3e3ce9734efeb214471a68c7dc250f681cce1760c,"Trump’s New Tariffs, Nvidia, Salesforce, Costco, and More to Watch This Week","Trump’s New Tariffs, Nvidia, Salesforce, Costco, and More to Watch This Week",0.9507686290889978
Buying Apple Stock Isn't Worth the Risk,2025-05-25 19:35:00,Yahoo,https://finnhub.io/api/news?id=a3acc9e62e1680c99a098d54347def49e83e6c10e0b18854d98705883c32c792,"The iPhone business is already flatlining, and a lucrative $20 billion deal with Google could go up in smoke.  Apple's valuation is lofty and may not reflect the risks facing the company.  In a post on Truth Social, Trump threatened a tariff of at least 25% on all iPhones manufactured outside of the United States.","The iPhone business is already flatlining, and a lucrative $20 billion deal with Google could go up in smoke.  Apple's valuation is lofty and may not reflect the risks facing the company.  In a post on Truth Social, Trump threatened a tariff of at least 25% on all iPhones manufactured outside of the United States.",0.5438342876732349
Apple Boosts iPhone Trade-In Discounts in China to Reignite Lagging Sales,2025-05-25 19:31:27,Yahoo,https://finnhub.io/api/news?id=98fe330b443a70b357ee18074c6fa03456e41ca76d4ae81fede65e79339952bc,"On Friday, Apple Inc. (NASDAQ:AAPL) announced that the company is now offering additional trade-in discounts for new iPhones in China until June 18, 2025. This initiative aims to stimulate demand in a crucial market where the company has faced increasing competition and declining sales. Apple has increased the trade-in value for old iPhones. For instance, […]","On Friday, Apple Inc. (NASDAQ:AAPL) announced that the company is now offering additional trade-in discounts for new iPhones in China until June 18, 2025. This initiative aims to stimulate demand in a crucial market where the company has faced increasing competition and declining sales. Apple has increased the trade-in value for old iPhones. For instance, […]",0.042003448121249676
Warning To U.S. Stock Investors Issued By CDS Markets,2025-05-25 17:00:30,SeekingAlpha,https://finnhub.io/api/news?id=f97920368504fbb252852e76238f6338cacf46347dbc312dbd5acf7cd979c889,"US CDS spreads suggest US debt is riskier than official ratings indicate, while equities remain complacent. Learn why the risk-reward in US stocks is poor now.","US CDS spreads suggest US debt is riskier than official ratings indicate, while equities remain complacent. Learn why the risk-reward in US stocks is poor now.",0.6189165152609348
Apple (AAPL) Faces a New Kind of Rival – And Wall Street Is Paying Attention,2025-05-25 13:48:09,Yahoo,https://finnhub.io/api/news?id=1b75b87aa6c66f45790b47a7648a6cd9922777fe96b9aedf2724a66fc1c8ff85,"We recently published a list of 10 AI Stocks on Wall Street’s Radar. In this article, we are going to take a look at where Apple Inc. (NASDAQ:AAPL) stands against other AI stocks on Wall Street’s radar. Apple Inc. (NASDAQ:AAPL) is a technology company known for its consumer electronics, like iPhones and MacBooks. One of […]","We recently published a list of 10 AI Stocks on Wall Street’s Radar. In this article, we are going to take a look at where Apple Inc. (NASDAQ:AAPL) stands against other AI stocks on Wall Street’s radar. Apple Inc. (NASDAQ:AAPL) is a technology company known for its consumer electronics, like iPhones and MacBooks. One of […]",0.9223500639200211
"Despite Trump's Warning To Tim Cook, Apple Moves Ahead With $1.5 Billion India Expansion Via Foxconn To Boost iPhone Production: Report",2025-05-25 11:30:07,Yahoo,https://finnhub.io/api/news?id=584454d5b3f42cb76ab05c7ac808af41851ff76f87fad7db85b64acdfe0d7393,"Apple Inc. (NASDAQ:AAPL) is reportedly pushing forward with a major supply chain expansion in India through its top manufacturing partner, Foxconn, also known as Hon Hai Precision Industry Co. Ltd. (OTC:HNHAF). What Happened: Foxconn plans to invest $1.5 billion in a new display module plant near Chennai, India, reported the Financial Times, citing two government officials. The facility will assemble screen components for iPhones, including the touch interface and brightness control. Foxconn on","Apple Inc. (NASDAQ:AAPL) is reportedly pushing forward with a major supply chain expansion in India through its top manufacturing partner, Foxconn, also known as Hon Hai Precision Industry Co. Ltd. (OTC:HNHAF). What Happened: Foxconn plans to invest $1.5 billion in a new display module plant near Chennai, India, reported the Financial Times, citing two government officials. The facility will assemble screen components for iPhones, including the touch interface and brightness control. Foxconn on",0.20575491338968277
Tech Stocks Had a Crazy Few Days. Another Big Week Is Ahead.,2025-05-25 11:00:00,MarketWatch,https://finnhub.io/api/news?id=b224ee5b0f180be6673e0258d2749cebdf851c33b329cdd013e407889c4a25c3,Tech Stocks Had a Crazy Few Days. Another Big Week Is Ahead.,Tech Stocks Had a Crazy Few Days. Another Big Week Is Ahead.,0.7985576577484608
"The 1-Minute Market Report, May 25, 2025",2025-05-25 06:36:27,SeekingAlpha,https://finnhub.io/api/news?id=32a92d4f33c427e905ae2486043942e9e9490729cdb349585dd13e061a68c4a2,"Investors shifted focus from tariffs to concerns over ballooning US debt, deficit, and rising interest payments. Check out the market here and my recommendation.","Investors shifted focus from tariffs to concerns over ballooning US debt, deficit, and rising interest payments. Check out the market here and my recommendation.",0.8206383809447289
Investing in Dividend Stocks: The Stability of Warren Buffett's Picks,2025-05-25 06:05:00,Yahoo,https://finnhub.io/api/news?id=237d0ffca39d0cea4a639cde120e5eeebd3d13dc8feef67a4b4dd1ab535c394c,Dividend stocks are a central aspect of Buffett's success at Berkshire Hathaway.,Dividend stocks are a central aspect of Buffett's success at Berkshire Hathaway.,0.9249379187822342
"Ex-Apple Engineers Behind $200M Xnor Deal Launch ElastixAI, Secure $16M To Revolutionize AI Inference Across Devices",2025-05-25 03:00:47,Yahoo,https://finnhub.io/api/news?id=fb707d85035bf743585cee95693bce6ed09262cf0e00fc49ecf36a92c17f5c33,"Seattle-based ElastixAI, founded just months ago by veteran engineers behind Apple's (NASDAQ:AAPL) $200 million acquisition of Xnor, has raised $16 million from top-tier investors, including Bellevue-based capital venture company FUSE. The stealth-mode startup with elite Apple pedigree is quietly tackling one of the most expensive pain points in artificial intelligence deployment: inference, GeekWire reports. Don't Miss: Hasbro, MGM, and Skechers trust this AI marketing firm — Invest before it's","Seattle-based ElastixAI, founded just months ago by veteran engineers behind Apple's (NASDAQ:AAPL) $200 million acquisition of Xnor, has raised $16 million from top-tier investors, including Bellevue-based capital venture company FUSE. The stealth-mode startup with elite Apple pedigree is quietly tackling one of the most expensive pain points in artificial intelligence deployment: inference, GeekWire reports. Don't Miss: Hasbro, MGM, and Skechers trust this AI marketing firm — Invest before it's",0.7736431360244751
"Ships are canceling crossings to U.S., and Trump’s new 50% E.U. tariff threat isn’t likely to help",2025-05-25 02:54:00,Yahoo,https://finnhub.io/api/news?id=42f85feabef14d7a065698b81692a48eb8832b3ce4d0334852ad9c2b7f7888a3,The spotlight is back on U.S. supply chains after President Trump threatened new E.U. and smartphone tariffs,The spotlight is back on U.S. supply chains after President Trump threatened new E.U. and smartphone tariffs,0.5073375711217523
Mark Zuckerberg Once Vented Why Apple AirPods Have No Competition: 'One Of The Protocols That They Used...',2025-05-25 02:01:23,Yahoo,https://finnhub.io/api/news?id=fc7deb4f3dbfef1c1fd55b2c2e449277cb99439eaad4c3a1fc241f3f0a386ae9,"Meta Platforms Inc. (NASDAQ:META) CEO Mark Zuckerberg had once criticized the proprietary AirPods protocol of Apple Inc. (NASDAQ:AAPL), advocating for it to be made accessible to competitors. What Happened: Zuckerberg, on the Joe Rogan Podcast episode 2255, expressed his concerns over Apple’s exclusive AirPods protocol, which provides effortless connectivity with iPhones, claiming it to be an unjust limitation on competitors. Zuckerberg rejected Apple’s assertions of privacy and security risks,","Meta Platforms Inc. (NASDAQ:META) CEO Mark Zuckerberg had once criticized the proprietary AirPods protocol of Apple Inc. (NASDAQ:AAPL), advocating for it to be made accessible to competitors. What Happened: Zuckerberg, on the Joe Rogan Podcast episode 2255, expressed his concerns over Apple’s exclusive AirPods protocol, which provides effortless connectivity with iPhones, claiming it to be an unjust limitation on competitors. Zuckerberg rejected Apple’s assertions of privacy and security risks,",0.5720338877290487
Dan Ives Fires Back: Trump’s Apple Plan Needs ‘Herculean Logistics’,2025-05-24 22:34:03,Yahoo,https://finnhub.io/api/news?id=c02516feeded7dd8d05d3c5d168caf2757fd30da69555fa03e58b37cf02c8a68,"On Friday, May 23, Wedbush analyst Dan Ives rebuked President Donald Trump’s announcement of a special tariff on Apple Inc. (NASDAQ:AAPL) iPhones. In a bold move that could escalate tariff tensions, President Donald Trump demanded that Apple and other smartphone makers manufacture their phones in the United States- or face a 25% tariff instead. “I […]","On Friday, May 23, Wedbush analyst Dan Ives rebuked President Donald Trump’s announcement of a special tariff on Apple Inc. (NASDAQ:AAPL) iPhones. In a bold move that could escalate tariff tensions, President Donald Trump demanded that Apple and other smartphone makers manufacture their phones in the United States- or face a 25% tariff instead. “I […]",0.519668148830533
Trump threatens Apple Inc. (AAPL) with New Tariffs if iPhones Not Made in U.S.,2025-05-24 22:18:14,Yahoo,https://finnhub.io/api/news?id=219d40f2940c3b4cf79c0a86ba4348a171298609d162fa0e1dd8ed4923d5267f,President Trump has threatened Apple Inc. (NASDAQ:AAPL) with a 25% tariff for iPhones made outside the country. The latest jab follows Trump’s displeasure with Tim Cook over the company’s plans to manufacture iPhones set to be sold in the U.S. at its new plants in India. Trump on Friday posted the following on Truth Social: […],President Trump has threatened Apple Inc. (NASDAQ:AAPL) with a 25% tariff for iPhones made outside the country. The latest jab follows Trump’s displeasure with Tim Cook over the company’s plans to manufacture iPhones set to be sold in the U.S. at its new plants in India. Trump on Friday posted the following on Truth Social: […],0.5372854825109243
"Trump Trade: Trump considers 50% tariff on EU, 25% on iPhones",2025-05-24 22:15:35,Yahoo,https://finnhub.io/api/news?id=e1fe27bc5b23661c2a8f8a4a1891f6eceb87a8e155bbcdf4256cec92144328e5,"Catch up on the top industries and stocks that were impacted, or were predicted to be impacted, by the comments, actions and policies of President Donald Trump with this daily recap compiled by The Fly: TARIFF ON EU: President Donald Trump stated in a post to Truth Social, “The European Union, which was formed for the primary purpose of taking advantage of the United States on TRADE, has been very difficult to deal with. Their powerful Trade Barriers, Vat Taxes, ridiculous Corporate Penalties, N","Catch up on the top industries and stocks that were impacted, or were predicted to be impacted, by the comments, actions and policies of President Donald Trump with this daily recap compiled by The Fly: TARIFF ON EU: President Donald Trump stated in a post to Truth Social, “The European Union, which was formed for the primary purpose of taking advantage of the United States on TRADE, has been very difficult to deal with. Their powerful Trade Barriers, Vat Taxes, ridiculous Corporate Penalties, N",0.7957752607762814
Morning Movers: Apple slips following President Trump tariff threat,2025-05-24 21:15:22,Yahoo,https://finnhub.io/api/news?id=dda9a0d208f65a0961bfc148bcd27281f0c14d9a3b411efb6f8ac137b4a8a4aa,"Stock futures are trending lower, reflecting investor concerns over escalating trade tensions and fiscal uncertainties. President Donald Trump’s recent announcements have heightened market apprehensions. He proposed a 25% tariff on iPhones not manufactured in the U.S., causing Apple shares to decline nearly 4% in pre-market trading. Additionally, he recommended a 50% tariff on European Union goods, leading to a drop in European stocks and a weakening euro. On the legislative front, the House nar","Stock futures are trending lower, reflecting investor concerns over escalating trade tensions and fiscal uncertainties. President Donald Trump’s recent announcements have heightened market apprehensions. He proposed a 25% tariff on iPhones not manufactured in the U.S., causing Apple shares to decline nearly 4% in pre-market trading. Additionally, he recommended a 50% tariff on European Union goods, leading to a drop in European stocks and a weakening euro. On the legislative front, the House nar",0.5034359670244157
Trump’s New Tariff Threats Show Trade Uncertainty Here to Stay,2025-05-24 21:00:00,Yahoo,https://finnhub.io/api/news?id=1ac1c2d219e7112e5a511d9667a6d1740095b3b7ad56dffa468ca4f6d052f1cc,(Bloomberg) -- Supply Lines is a daily newsletter that tracks global trade. Sign up here.Most Read from BloombergNY Private School Pleads for Donors to Stay Open After Declaring BankruptcyUAE’s AI University Aims to Become Stanford of the GulfNYC’s War on Trash Gets a Glam SquadCan Frank Gehry’s ‘Grand LA’ Make Downtown Feel Like a Neighborhood?Chicago’s O’Hare Airport Seeks Up to $4.3 Billion of Muni DebtInvestors were growing optimistic that Donald Trump’s trade wars had started to calm down.,(Bloomberg) -- Supply Lines is a daily newsletter that tracks global trade. Sign up here.Most Read from BloombergNY Private School Pleads for Donors to Stay Open After Declaring BankruptcyUAE’s AI University Aims to Become Stanford of the GulfNYC’s War on Trash Gets a Glam SquadCan Frank Gehry’s ‘Grand LA’ Make Downtown Feel Like a Neighborhood?Chicago’s O’Hare Airport Seeks Up to $4.3 Billion of Muni DebtInvestors were growing optimistic that Donald Trump’s trade wars had started to calm down.,0.6013695597648621
